time,model_id,model_name,port_name,data
90,570,evacuee,outES,Evacuee 497 in triage category R is not assigned a helicopter
90,570,evacuee,,Evacuee;497;in triage state;B;is at the evacuation site
90,978,evacuee,outES,Evacuee 496 in triage category R is not assigned a helicopter
90,978,evacuee,,Evacuee;496;in triage state;B;is at the evacuation site
480,3,evacueeManager,,OFF SHIP: White;0;Green;475;Yellow;0;Red;20;Black;5;ON SHIP: White;0;Green;0;Yellow;0;Red;0;Evacuees to Transfer;
480,14,evacuee,outES,Evacuee 494 in triage category Y is not assigned a helicopter
480,14,evacuee,,Evacuee;494;in triage state;R;is at the evacuation site
480,17,evacuee,outES,Evacuee 492 in triage category Y is not assigned a helicopter
480,17,evacuee,,Evacuee;492;in triage state;R;is at the evacuation site
480,20,evacuee,outES,Evacuee 489 in triage category Y is not assigned a helicopter
480,20,evacuee,,Evacuee;489;in triage state;R;is at the evacuation site
480,23,evacuee,outES,Evacuee 486 in triage category Y is not assigned a helicopter
480,23,evacuee,,Evacuee;486;in triage state;R;is at the evacuation site
480,26,evacuee,outES,Evacuee 484 in triage category Y is not assigned a helicopter
480,26,evacuee,,Evacuee;484;in triage state;R;is at the evacuation site
480,29,evacuee,outES,Evacuee 483 in triage category Y is not assigned a helicopter
480,29,evacuee,,Evacuee;483;in triage state;R;is at the evacuation site
480,32,evacuee,outES,Evacuee 482 in triage category Y is not assigned a helicopter
480,32,evacuee,,Evacuee;482;in triage state;R;is at the evacuation site
480,38,evacuee,outES,Evacuee 479 in triage category Y is not assigned a helicopter
480,38,evacuee,,Evacuee;479;in triage state;R;is at the evacuation site
480,41,evacuee,outES,Evacuee 478 in triage category Y is not assigned a helicopter
480,41,evacuee,,Evacuee;478;in triage state;R;is at the evacuation site
480,44,evacuee,outES,Evacuee 476 in triage category Y is not assigned a helicopter
480,44,evacuee,,Evacuee;476;in triage state;R;is at the evacuation site
480,71,evacuee,outES,Evacuee 495 in triage category Y is not assigned a helicopter
480,71,evacuee,,Evacuee;495;in triage state;R;is at the evacuation site
480,74,evacuee,outES,Evacuee 477 in triage category Y is not assigned a helicopter
480,74,evacuee,,Evacuee;477;in triage state;R;is at the evacuation site
480,188,evacuee,outES,Evacuee 480 in triage category Y is not assigned a helicopter
480,188,evacuee,,Evacuee;480;in triage state;R;is at the evacuation site
480,360,evacuee,outES,Evacuee 488 in triage category Y is not assigned a helicopter
480,360,evacuee,,Evacuee;488;in triage state;R;is at the evacuation site
480,498,evacuee,outES,Evacuee 491 in triage category Y is not assigned a helicopter
480,498,evacuee,,Evacuee;491;in triage state;R;is at the evacuation site
480,582,evacuee,outES,Evacuee 485 in triage category Y is not assigned a helicopter
480,582,evacuee,,Evacuee;485;in triage state;R;is at the evacuation site
480,735,evacuee,outES,Evacuee 481 in triage category Y is not assigned a helicopter
480,735,evacuee,,Evacuee;481;in triage state;R;is at the evacuation site
480,873,evacuee,outES,Evacuee 493 in triage category Y is not assigned a helicopter
480,873,evacuee,,Evacuee;493;in triage state;R;is at the evacuation site
480,900,evacuee,outES,Evacuee 487 in triage category Y is not assigned a helicopter
480,900,evacuee,,Evacuee;487;in triage state;R;is at the evacuation site
480,1116,evacuee,outES,Evacuee 490 in triage category Y is not assigned a helicopter
480,1116,evacuee,,Evacuee;490;in triage state;R;is at the evacuation site
570,3,evacueeManager,,OFF SHIP: White;0;Green;475;Yellow;0;Red;0;Black;25;ON SHIP: White;0;Green;0;Yellow;0;Red;0;Evacuees to Transfer;
570,14,evacuee,outES,Evacuee 494 in triage category R is not assigned a helicopter
570,14,evacuee,,Evacuee;494;in triage state;B;is at the evacuation site
570,17,evacuee,outES,Evacuee 492 in triage category R is not assigned a helicopter
570,17,evacuee,,Evacuee;492;in triage state;B;is at the evacuation site
570,20,evacuee,outES,Evacuee 489 in triage category R is not assigned a helicopter
570,20,evacuee,,Evacuee;489;in triage state;B;is at the evacuation site
570,23,evacuee,outES,Evacuee 486 in triage category R is not assigned a helicopter
570,23,evacuee,,Evacuee;486;in triage state;B;is at the evacuation site
570,26,evacuee,outES,Evacuee 484 in triage category R is not assigned a helicopter
570,26,evacuee,,Evacuee;484;in triage state;B;is at the evacuation site
570,29,evacuee,outES,Evacuee 483 in triage category R is not assigned a helicopter
570,29,evacuee,,Evacuee;483;in triage state;B;is at the evacuation site
570,32,evacuee,outES,Evacuee 482 in triage category R is not assigned a helicopter
570,32,evacuee,,Evacuee;482;in triage state;B;is at the evacuation site
570,38,evacuee,outES,Evacuee 479 in triage category R is not assigned a helicopter
570,38,evacuee,,Evacuee;479;in triage state;B;is at the evacuation site
570,41,evacuee,outES,Evacuee 478 in triage category R is not assigned a helicopter
570,41,evacuee,,Evacuee;478;in triage state;B;is at the evacuation site
570,44,evacuee,outES,Evacuee 476 in triage category R is not assigned a helicopter
570,44,evacuee,,Evacuee;476;in triage state;B;is at the evacuation site
570,71,evacuee,outES,Evacuee 495 in triage category R is not assigned a helicopter
570,71,evacuee,,Evacuee;495;in triage state;B;is at the evacuation site
570,74,evacuee,outES,Evacuee 477 in triage category R is not assigned a helicopter
570,74,evacuee,,Evacuee;477;in triage state;B;is at the evacuation site
570,188,evacuee,outES,Evacuee 480 in triage category R is not assigned a helicopter
570,188,evacuee,,Evacuee;480;in triage state;B;is at the evacuation site
570,360,evacuee,outES,Evacuee 488 in triage category R is not assigned a helicopter
570,360,evacuee,,Evacuee;488;in triage state;B;is at the evacuation site
570,498,evacuee,outES,Evacuee 491 in triage category R is not assigned a helicopter
570,498,evacuee,,Evacuee;491;in triage state;B;is at the evacuation site
570,582,evacuee,outES,Evacuee 485 in triage category R is not assigned a helicopter
570,582,evacuee,,Evacuee;485;in triage state;B;is at the evacuation site
570,735,evacuee,outES,Evacuee 481 in triage category R is not assigned a helicopter
570,735,evacuee,,Evacuee;481;in triage state;B;is at the evacuation site
570,873,evacuee,outES,Evacuee 493 in triage category R is not assigned a helicopter
570,873,evacuee,,Evacuee;493;in triage state;B;is at the evacuation site
570,900,evacuee,outES,Evacuee 487 in triage category R is not assigned a helicopter
570,900,evacuee,,Evacuee;487;in triage state;B;is at the evacuation site
570,1116,evacuee,outES,Evacuee 490 in triage category R is not assigned a helicopter
570,1116,evacuee,,Evacuee;490;in triage state;B;is at the evacuation site
2790,1162,helicopter,,Helicopter;1;Is going to the evacuation site;;and has;0;spots taken
2865,5,helicopterQueue,,1;Helos are waiting to land;HeloID;1
2865,1162,helicopter,outES,Helicopter 1 is evacuating people1
2865,1162,helicopter,,Helicopter;1;is waiting to land at the evacuation site;;and has;0;spots taken
2865,4,helipadManager,,Helo;1;is at the ES
2865,5,helicopterQueue,outHM,Helicopter 1 is evacuating people1
2865,5,helicopterQueue,outHelo,Helicopter 1 is evacuating people1
2865,5,helicopterQueue,,;No helos are waiting to land
2865,1161,filterES,,Helicopter;1;is evacuating people
2865,1161,filterES,out,Helicopter 1 is evacuating people1
2865,1161,filterES,,
2865,1162,helicopter,,Helicopter;1;is waiting to land at the evacuation site;;and has;0;spots taken
2865,1162,helicopter,,Helicopter;1;is loading people at the evacuation site;;and has;0;spots taken
2880,3,evacueeManager,,OFF SHIP: White;0;Green;0;Yellow;472;Red;0;Black;25;ON SHIP: White;0;Green;0;Yellow;0;Red;0;Evacuees to Transfer;;EvacueeID;1;HeloID;1;OnShip;0;Triage Status;Y;EvacueeID;2;HeloID;1;OnShip;0;Triage Status;Y;EvacueeID;3;HeloID;1;OnShip;0;Triage Status;Y
2880,4,helipadManager,outEM,Helicopter 1 is evacuating people1
2880,4,helipadManager,outHelo,Helicopter 1 is evacuating people1
2880,4,helipadManager,,;No helos are at ES
2880,47,evacuee,outES,Evacuee 475 in triage category G is not assigned a helicopter
2880,47,evacuee,,Evacuee;475;in triage state;Y;is at the evacuation site
2880,50,evacuee,outES,Evacuee 472 in triage category G is not assigned a helicopter
2880,50,evacuee,,Evacuee;472;in triage state;Y;is at the evacuation site
2880,53,evacuee,outES,Evacuee 471 in triage category G is not assigned a helicopter
2880,53,evacuee,,Evacuee;471;in triage state;Y;is at the evacuation site
2880,56,evacuee,outES,Evacuee 468 in triage category G is not assigned a helicopter
2880,56,evacuee,,Evacuee;468;in triage state;Y;is at the evacuation site
2880,59,evacuee,outES,Evacuee 463 in triage category G is not assigned a helicopter
2880,59,evacuee,,Evacuee;463;in triage state;Y;is at the evacuation site
2880,62,evacuee,outES,Evacuee 462 in triage category G is not assigned a helicopter
2880,62,evacuee,,Evacuee;462;in triage state;Y;is at the evacuation site
2880,65,evacuee,outES,Evacuee 461 in triage category G is not assigned a helicopter
2880,65,evacuee,,Evacuee;461;in triage state;Y;is at the evacuation site
2880,68,evacuee,outES,Evacuee 459 in triage category G is not assigned a helicopter
2880,68,evacuee,,Evacuee;459;in triage state;Y;is at the evacuation site
2880,77,evacuee,outES,Evacuee 458 in triage category G is not assigned a helicopter
2880,77,evacuee,,Evacuee;458;in triage state;Y;is at the evacuation site
2880,80,evacuee,outES,Evacuee 456 in triage category G is not assigned a helicopter
2880,80,evacuee,,Evacuee;456;in triage state;Y;is at the evacuation site
2880,83,evacuee,outES,Evacuee 455 in triage category G is not assigned a helicopter
2880,83,evacuee,,Evacuee;455;in triage state;Y;is at the evacuation site
2880,86,evacuee,outES,Evacuee 448 in triage category G is not assigned a helicopter
2880,86,evacuee,,Evacuee;448;in triage state;Y;is at the evacuation site
2880,89,evacuee,outES,Evacuee 445 in triage category G is not assigned a helicopter
2880,89,evacuee,,Evacuee;445;in triage state;Y;is at the evacuation site
2880,92,evacuee,outES,Evacuee 442 in triage category G is not assigned a helicopter
2880,92,evacuee,,Evacuee;442;in triage state;Y;is at the evacuation site
2880,95,evacuee,outES,Evacuee 441 in triage category G is not assigned a helicopter
2880,95,evacuee,,Evacuee;441;in triage state;Y;is at the evacuation site
2880,98,evacuee,outES,Evacuee 439 in triage category G is not assigned a helicopter
2880,98,evacuee,,Evacuee;439;in triage state;Y;is at the evacuation site
2880,101,evacuee,outES,Evacuee 437 in triage category G is not assigned a helicopter
2880,101,evacuee,,Evacuee;437;in triage state;Y;is at the evacuation site
2880,104,evacuee,outES,Evacuee 436 in triage category G is not assigned a helicopter
2880,104,evacuee,,Evacuee;436;in triage state;Y;is at the evacuation site
2880,107,evacuee,outES,Evacuee 434 in triage category G is not assigned a helicopter
2880,107,evacuee,,Evacuee;434;in triage state;Y;is at the evacuation site
2880,110,evacuee,outES,Evacuee 433 in triage category G is not assigned a helicopter
2880,110,evacuee,,Evacuee;433;in triage state;Y;is at the evacuation site
2880,113,evacuee,outES,Evacuee 428 in triage category G is not assigned a helicopter
2880,113,evacuee,,Evacuee;428;in triage state;Y;is at the evacuation site
2880,116,evacuee,outES,Evacuee 426 in triage category G is not assigned a helicopter
2880,116,evacuee,,Evacuee;426;in triage state;Y;is at the evacuation site
2880,119,evacuee,outES,Evacuee 423 in triage category G is not assigned a helicopter
2880,119,evacuee,,Evacuee;423;in triage state;Y;is at the evacuation site
2880,122,evacuee,outES,Evacuee 420 in triage category G is not assigned a helicopter
2880,122,evacuee,,Evacuee;420;in triage state;Y;is at the evacuation site
2880,125,evacuee,outES,Evacuee 419 in triage category G is not assigned a helicopter
2880,125,evacuee,,Evacuee;419;in triage state;Y;is at the evacuation site
2880,128,evacuee,outES,Evacuee 414 in triage category G is not assigned a helicopter
2880,128,evacuee,,Evacuee;414;in triage state;Y;is at the evacuation site
2880,131,evacuee,outES,Evacuee 411 in triage category G is not assigned a helicopter
2880,131,evacuee,,Evacuee;411;in triage state;Y;is at the evacuation site
2880,134,evacuee,outES,Evacuee 422 in triage category G is not assigned a helicopter
2880,134,evacuee,,Evacuee;422;in triage state;Y;is at the evacuation site
2880,137,evacuee,outES,Evacuee 409 in triage category G is not assigned a helicopter
2880,137,evacuee,,Evacuee;409;in triage state;Y;is at the evacuation site
2880,140,evacuee,outES,Evacuee 408 in triage category G is not assigned a helicopter
2880,140,evacuee,,Evacuee;408;in triage state;Y;is at the evacuation site
2880,143,evacuee,outES,Evacuee 406 in triage category G is not assigned a helicopter
2880,143,evacuee,,Evacuee;406;in triage state;Y;is at the evacuation site
2880,146,evacuee,outES,Evacuee 404 in triage category G is not assigned a helicopter
2880,146,evacuee,,Evacuee;404;in triage state;Y;is at the evacuation site
2880,149,evacuee,outES,Evacuee 403 in triage category G is not assigned a helicopter
2880,149,evacuee,,Evacuee;403;in triage state;Y;is at the evacuation site
2880,152,evacuee,outES,Evacuee 401 in triage category G is not assigned a helicopter
2880,152,evacuee,,Evacuee;401;in triage state;Y;is at the evacuation site
2880,155,evacuee,outES,Evacuee 398 in triage category G is not assigned a helicopter
2880,155,evacuee,,Evacuee;398;in triage state;Y;is at the evacuation site
2880,158,evacuee,outES,Evacuee 397 in triage category G is not assigned a helicopter
2880,158,evacuee,,Evacuee;397;in triage state;Y;is at the evacuation site
2880,161,evacuee,outES,Evacuee 452 in triage category G is not assigned a helicopter
2880,161,evacuee,,Evacuee;452;in triage state;Y;is at the evacuation site
2880,164,evacuee,outES,Evacuee 396 in triage category G is not assigned a helicopter
2880,164,evacuee,,Evacuee;396;in triage state;Y;is at the evacuation site
2880,167,evacuee,outES,Evacuee 395 in triage category G is not assigned a helicopter
2880,167,evacuee,,Evacuee;395;in triage state;Y;is at the evacuation site
2880,170,evacuee,outES,Evacuee 393 in triage category G is not assigned a helicopter
2880,170,evacuee,,Evacuee;393;in triage state;Y;is at the evacuation site
2880,173,evacuee,outES,Evacuee 392 in triage category G is not assigned a helicopter
2880,173,evacuee,,Evacuee;392;in triage state;Y;is at the evacuation site
2880,176,evacuee,outES,Evacuee 389 in triage category G is not assigned a helicopter
2880,176,evacuee,,Evacuee;389;in triage state;Y;is at the evacuation site
2880,179,evacuee,outES,Evacuee 384 in triage category G is not assigned a helicopter
2880,179,evacuee,,Evacuee;384;in triage state;Y;is at the evacuation site
2880,182,evacuee,outES,Evacuee 430 in triage category G is not assigned a helicopter
2880,182,evacuee,,Evacuee;430;in triage state;Y;is at the evacuation site
2880,185,evacuee,outES,Evacuee 383 in triage category G is not assigned a helicopter
2880,185,evacuee,,Evacuee;383;in triage state;Y;is at the evacuation site
2880,191,evacuee,outES,Evacuee 382 in triage category G is not assigned a helicopter
2880,191,evacuee,,Evacuee;382;in triage state;Y;is at the evacuation site
2880,194,evacuee,outES,Evacuee 381 in triage category G is not assigned a helicopter
2880,194,evacuee,,Evacuee;381;in triage state;Y;is at the evacuation site
2880,197,evacuee,outES,Evacuee 427 in triage category G is not assigned a helicopter
2880,197,evacuee,,Evacuee;427;in triage state;Y;is at the evacuation site
2880,200,evacuee,outES,Evacuee 380 in triage category G is not assigned a helicopter
2880,200,evacuee,,Evacuee;380;in triage state;Y;is at the evacuation site
2880,203,evacuee,outES,Evacuee 379 in triage category G is not assigned a helicopter
2880,203,evacuee,,Evacuee;379;in triage state;Y;is at the evacuation site
2880,206,evacuee,outES,Evacuee 378 in triage category G is not assigned a helicopter
2880,206,evacuee,,Evacuee;378;in triage state;Y;is at the evacuation site
2880,209,evacuee,outES,Evacuee 377 in triage category G is not assigned a helicopter
2880,209,evacuee,,Evacuee;377;in triage state;Y;is at the evacuation site
2880,212,evacuee,outES,Evacuee 375 in triage category G is not assigned a helicopter
2880,212,evacuee,,Evacuee;375;in triage state;Y;is at the evacuation site
2880,215,evacuee,outES,Evacuee 374 in triage category G is not assigned a helicopter
2880,215,evacuee,,Evacuee;374;in triage state;Y;is at the evacuation site
2880,218,evacuee,outES,Evacuee 372 in triage category G is not assigned a helicopter
2880,218,evacuee,,Evacuee;372;in triage state;Y;is at the evacuation site
2880,221,evacuee,outES,Evacuee 371 in triage category G is not assigned a helicopter
2880,221,evacuee,,Evacuee;371;in triage state;Y;is at the evacuation site
2880,225,evacuee,outES,Evacuee 370 in triage category G is not assigned a helicopter
2880,225,evacuee,,Evacuee;370;in triage state;Y;is at the evacuation site
2880,228,evacuee,outES,Evacuee 457 in triage category G is not assigned a helicopter
2880,228,evacuee,,Evacuee;457;in triage state;Y;is at the evacuation site
2880,231,evacuee,outES,Evacuee 369 in triage category G is not assigned a helicopter
2880,231,evacuee,,Evacuee;369;in triage state;Y;is at the evacuation site
2880,234,evacuee,outES,Evacuee 366 in triage category G is not assigned a helicopter
2880,234,evacuee,,Evacuee;366;in triage state;Y;is at the evacuation site
2880,237,evacuee,outES,Evacuee 362 in triage category G is not assigned a helicopter
2880,237,evacuee,,Evacuee;362;in triage state;Y;is at the evacuation site
2880,240,evacuee,outES,Evacuee 425 in triage category G is not assigned a helicopter
2880,240,evacuee,,Evacuee;425;in triage state;Y;is at the evacuation site
2880,243,evacuee,outES,Evacuee 360 in triage category G is not assigned a helicopter
2880,243,evacuee,,Evacuee;360;in triage state;Y;is at the evacuation site
2880,246,evacuee,outES,Evacuee 357 in triage category G is not assigned a helicopter
2880,246,evacuee,,Evacuee;357;in triage state;Y;is at the evacuation site
2880,249,evacuee,outES,Evacuee 354 in triage category G is not assigned a helicopter
2880,249,evacuee,,Evacuee;354;in triage state;Y;is at the evacuation site
2880,252,evacuee,outES,Evacuee 353 in triage category G is not assigned a helicopter
2880,252,evacuee,,Evacuee;353;in triage state;Y;is at the evacuation site
2880,255,evacuee,outES,Evacuee 351 in triage category G is not assigned a helicopter
2880,255,evacuee,,Evacuee;351;in triage state;Y;is at the evacuation site
2880,258,evacuee,outES,Evacuee 349 in triage category G is not assigned a helicopter
2880,258,evacuee,,Evacuee;349;in triage state;Y;is at the evacuation site
2880,261,evacuee,outES,Evacuee 348 in triage category G is not assigned a helicopter
2880,261,evacuee,,Evacuee;348;in triage state;Y;is at the evacuation site
2880,264,evacuee,outES,Evacuee 346 in triage category G is not assigned a helicopter
2880,264,evacuee,,Evacuee;346;in triage state;Y;is at the evacuation site
2880,267,evacuee,outES,Evacuee 341 in triage category G is not assigned a helicopter
2880,267,evacuee,,Evacuee;341;in triage state;Y;is at the evacuation site
2880,270,evacuee,outES,Evacuee 340 in triage category G is not assigned a helicopter
2880,270,evacuee,,Evacuee;340;in triage state;Y;is at the evacuation site
2880,273,evacuee,outES,Evacuee 338 in triage category G is not assigned a helicopter
2880,273,evacuee,,Evacuee;338;in triage state;Y;is at the evacuation site
2880,276,evacuee,outES,Evacuee 335 in triage category G is not assigned a helicopter
2880,276,evacuee,,Evacuee;335;in triage state;Y;is at the evacuation site
2880,279,evacuee,outES,Evacuee 331 in triage category G is not assigned a helicopter
2880,279,evacuee,,Evacuee;331;in triage state;Y;is at the evacuation site
2880,282,evacuee,outES,Evacuee 330 in triage category G is not assigned a helicopter
2880,282,evacuee,,Evacuee;330;in triage state;Y;is at the evacuation site
2880,285,evacuee,outES,Evacuee 328 in triage category G is not assigned a helicopter
2880,285,evacuee,,Evacuee;328;in triage state;Y;is at the evacuation site
2880,288,evacuee,outES,Evacuee 327 in triage category G is not assigned a helicopter
2880,288,evacuee,,Evacuee;327;in triage state;Y;is at the evacuation site
2880,291,evacuee,outES,Evacuee 410 in triage category G is not assigned a helicopter
2880,291,evacuee,,Evacuee;410;in triage state;Y;is at the evacuation site
2880,294,evacuee,outES,Evacuee 326 in triage category G is not assigned a helicopter
2880,294,evacuee,,Evacuee;326;in triage state;Y;is at the evacuation site
2880,297,evacuee,outES,Evacuee 466 in triage category G is not assigned a helicopter
2880,297,evacuee,,Evacuee;466;in triage state;Y;is at the evacuation site
2880,300,evacuee,outES,Evacuee 325 in triage category G is not assigned a helicopter
2880,300,evacuee,,Evacuee;325;in triage state;Y;is at the evacuation site
2880,303,evacuee,outES,Evacuee 365 in triage category G is not assigned a helicopter
2880,303,evacuee,,Evacuee;365;in triage state;Y;is at the evacuation site
2880,306,evacuee,outES,Evacuee 322 in triage category G is not assigned a helicopter
2880,306,evacuee,,Evacuee;322;in triage state;Y;is at the evacuation site
2880,309,evacuee,outES,Evacuee 321 in triage category G is not assigned a helicopter
2880,309,evacuee,,Evacuee;321;in triage state;Y;is at the evacuation site
2880,312,evacuee,outES,Evacuee 319 in triage category G is not assigned a helicopter
2880,312,evacuee,,Evacuee;319;in triage state;Y;is at the evacuation site
2880,315,evacuee,outES,Evacuee 318 in triage category G is not assigned a helicopter
2880,315,evacuee,,Evacuee;318;in triage state;Y;is at the evacuation site
2880,318,evacuee,outES,Evacuee 317 in triage category G is not assigned a helicopter
2880,318,evacuee,,Evacuee;317;in triage state;Y;is at the evacuation site
2880,321,evacuee,outES,Evacuee 460 in triage category G is not assigned a helicopter
2880,321,evacuee,,Evacuee;460;in triage state;Y;is at the evacuation site
2880,324,evacuee,outES,Evacuee 316 in triage category G is not assigned a helicopter
2880,324,evacuee,,Evacuee;316;in triage state;Y;is at the evacuation site
2880,327,evacuee,outES,Evacuee 446 in triage category G is not assigned a helicopter
2880,327,evacuee,,Evacuee;446;in triage state;Y;is at the evacuation site
2880,330,evacuee,outES,Evacuee 313 in triage category G is not assigned a helicopter
2880,330,evacuee,,Evacuee;313;in triage state;Y;is at the evacuation site
2880,333,evacuee,outES,Evacuee 443 in triage category G is not assigned a helicopter
2880,333,evacuee,,Evacuee;443;in triage state;Y;is at the evacuation site
2880,336,evacuee,outES,Evacuee 312 in triage category G is not assigned a helicopter
2880,336,evacuee,,Evacuee;312;in triage state;Y;is at the evacuation site
2880,339,evacuee,outES,Evacuee 309 in triage category G is not assigned a helicopter
2880,339,evacuee,,Evacuee;309;in triage state;Y;is at the evacuation site
2880,342,evacuee,outES,Evacuee 306 in triage category G is not assigned a helicopter
2880,342,evacuee,,Evacuee;306;in triage state;Y;is at the evacuation site
2880,345,evacuee,outES,Evacuee 305 in triage category G is not assigned a helicopter
2880,345,evacuee,,Evacuee;305;in triage state;Y;is at the evacuation site
2880,348,evacuee,outES,Evacuee 303 in triage category G is not assigned a helicopter
2880,348,evacuee,,Evacuee;303;in triage state;Y;is at the evacuation site
2880,351,evacuee,outES,Evacuee 295 in triage category G is not assigned a helicopter
2880,351,evacuee,,Evacuee;295;in triage state;Y;is at the evacuation site
2880,354,evacuee,outES,Evacuee 352 in triage category G is not assigned a helicopter
2880,354,evacuee,,Evacuee;352;in triage state;Y;is at the evacuation site
2880,357,evacuee,outES,Evacuee 293 in triage category G is not assigned a helicopter
2880,357,evacuee,,Evacuee;293;in triage state;Y;is at the evacuation site
2880,363,evacuee,outES,Evacuee 413 in triage category G is not assigned a helicopter
2880,363,evacuee,,Evacuee;413;in triage state;Y;is at the evacuation site
2880,366,evacuee,outES,Evacuee 292 in triage category G is not assigned a helicopter
2880,366,evacuee,,Evacuee;292;in triage state;Y;is at the evacuation site
2880,369,evacuee,outES,Evacuee 291 in triage category G is not assigned a helicopter
2880,369,evacuee,,Evacuee;291;in triage state;Y;is at the evacuation site
2880,372,evacuee,outES,Evacuee 290 in triage category G is not assigned a helicopter
2880,372,evacuee,,Evacuee;290;in triage state;Y;is at the evacuation site
2880,375,evacuee,outES,Evacuee 350 in triage category G is not assigned a helicopter
2880,375,evacuee,,Evacuee;350;in triage state;Y;is at the evacuation site
2880,378,evacuee,outES,Evacuee 288 in triage category G is not assigned a helicopter
2880,378,evacuee,,Evacuee;288;in triage state;Y;is at the evacuation site
2880,381,evacuee,outES,Evacuee 287 in triage category G is not assigned a helicopter
2880,381,evacuee,,Evacuee;287;in triage state;Y;is at the evacuation site
2880,384,evacuee,outES,Evacuee 415 in triage category G is not assigned a helicopter
2880,384,evacuee,,Evacuee;415;in triage state;Y;is at the evacuation site
2880,387,evacuee,outES,Evacuee 376 in triage category G is not assigned a helicopter
2880,387,evacuee,,Evacuee;376;in triage state;Y;is at the evacuation site
2880,390,evacuee,outES,Evacuee 284 in triage category G is not assigned a helicopter
2880,390,evacuee,,Evacuee;284;in triage state;Y;is at the evacuation site
2880,393,evacuee,outES,Evacuee 283 in triage category G is not assigned a helicopter
2880,393,evacuee,,Evacuee;283;in triage state;Y;is at the evacuation site
2880,396,evacuee,outES,Evacuee 282 in triage category G is not assigned a helicopter
2880,396,evacuee,,Evacuee;282;in triage state;Y;is at the evacuation site
2880,399,evacuee,outES,Evacuee 281 in triage category G is not assigned a helicopter
2880,399,evacuee,,Evacuee;281;in triage state;Y;is at the evacuation site
2880,402,evacuee,outES,Evacuee 280 in triage category G is not assigned a helicopter
2880,402,evacuee,,Evacuee;280;in triage state;Y;is at the evacuation site
2880,405,evacuee,outES,Evacuee 333 in triage category G is not assigned a helicopter
2880,405,evacuee,,Evacuee;333;in triage state;Y;is at the evacuation site
2880,408,evacuee,outES,Evacuee 279 in triage category G is not assigned a helicopter
2880,408,evacuee,,Evacuee;279;in triage state;Y;is at the evacuation site
2880,411,evacuee,outES,Evacuee 278 in triage category G is not assigned a helicopter
2880,411,evacuee,,Evacuee;278;in triage state;Y;is at the evacuation site
2880,414,evacuee,outES,Evacuee 277 in triage category G is not assigned a helicopter
2880,414,evacuee,,Evacuee;277;in triage state;Y;is at the evacuation site
2880,417,evacuee,outES,Evacuee 315 in triage category G is not assigned a helicopter
2880,417,evacuee,,Evacuee;315;in triage state;Y;is at the evacuation site
2880,420,evacuee,outES,Evacuee 274 in triage category G is not assigned a helicopter
2880,420,evacuee,,Evacuee;274;in triage state;Y;is at the evacuation site
2880,423,evacuee,outES,Evacuee 273 in triage category G is not assigned a helicopter
2880,423,evacuee,,Evacuee;273;in triage state;Y;is at the evacuation site
2880,426,evacuee,outES,Evacuee 337 in triage category G is not assigned a helicopter
2880,426,evacuee,,Evacuee;337;in triage state;Y;is at the evacuation site
2880,429,evacuee,outES,Evacuee 301 in triage category G is not assigned a helicopter
2880,429,evacuee,,Evacuee;301;in triage state;Y;is at the evacuation site
2880,432,evacuee,outES,Evacuee 272 in triage category G is not assigned a helicopter
2880,432,evacuee,,Evacuee;272;in triage state;Y;is at the evacuation site
2880,435,evacuee,outES,Evacuee 270 in triage category G is not assigned a helicopter
2880,435,evacuee,,Evacuee;270;in triage state;Y;is at the evacuation site
2880,438,evacuee,outES,Evacuee 264 in triage category G is not assigned a helicopter
2880,438,evacuee,,Evacuee;264;in triage state;Y;is at the evacuation site
2880,441,evacuee,outES,Evacuee 262 in triage category G is not assigned a helicopter
2880,441,evacuee,,Evacuee;262;in triage state;Y;is at the evacuation site
2880,444,evacuee,outES,Evacuee 260 in triage category G is not assigned a helicopter
2880,444,evacuee,,Evacuee;260;in triage state;Y;is at the evacuation site
2880,447,evacuee,outES,Evacuee 259 in triage category G is not assigned a helicopter
2880,447,evacuee,,Evacuee;259;in triage state;Y;is at the evacuation site
2880,450,evacuee,outES,Evacuee 125 in triage category G is not assigned a helicopter
2880,450,evacuee,,Evacuee;125;in triage state;Y;is at the evacuation site
2880,453,evacuee,outES,Evacuee 114 in triage category G is not assigned a helicopter
2880,453,evacuee,,Evacuee;114;in triage state;Y;is at the evacuation site
2880,456,evacuee,outES,Evacuee 289 in triage category G is not assigned a helicopter
2880,456,evacuee,,Evacuee;289;in triage state;Y;is at the evacuation site
2880,459,evacuee,outES,Evacuee 88 in triage category G is not assigned a helicopter
2880,459,evacuee,,Evacuee;88;in triage state;Y;is at the evacuation site
2880,462,evacuee,outES,Evacuee 449 in triage category G is not assigned a helicopter
2880,462,evacuee,,Evacuee;449;in triage state;Y;is at the evacuation site
2880,465,evacuee,outES,Evacuee 122 in triage category G is not assigned a helicopter
2880,465,evacuee,,Evacuee;122;in triage state;Y;is at the evacuation site
2880,468,evacuee,outES,Evacuee 108 in triage category G is not assigned a helicopter
2880,468,evacuee,,Evacuee;108;in triage state;Y;is at the evacuation site
2880,471,evacuee,outES,Evacuee 276 in triage category G is not assigned a helicopter
2880,471,evacuee,,Evacuee;276;in triage state;Y;is at the evacuation site
2880,474,evacuee,outES,Evacuee 121 in triage category G is not assigned a helicopter
2880,474,evacuee,,Evacuee;121;in triage state;Y;is at the evacuation site
